7.097964576939077563e-01,1.442391942731633403e+00,1.491784494497858660e-01,5.053004204133830779e-01,1.496842250463970903e+00,1.292570817307139297e+00,-1.068491030301814249e+00,8.927932231740309810e-01,1.629634475014932971e+00,1.259440818793016392e+00,2.146012666871048857e-01,2.686885125461841994e-01,1.303684960828291883e+00,5.404714095755707159e-01,2.077487156808103919e+00,2.602249453613106889e-01,2.355794772011043037e+00,1.520542606348405990e+00,-1.547442378617398528e-01,2.787040183777874880e+00,5.415074246890775100e+00,5.907868517259956320e+00,3.834898089805116150e+00,6.132696880028092323e+00,4.897462650870638257e+00,4.682934208906200269e+00,3.568997517276265796e+00,5.248971750983912443e+00,6.912945100398472320e+00,3.559671267661028260e+00,5.328784661387816257e+00,4.323959567485323952e+00,3.372361357266075998e+00,5.760078323861522520e+00,5.756339691352694743e+00,6.501152244977190797e+00,5.767009061448258755e+00,6.266694663535151477e+00,5.307856754083405626e+00,3.105346531107661789e+00,9.164120127128080995e+00,9.003011901436714481e+00,8.183201766127842447e+00,9.003101568002923827e+00,9.814121576150325765e+00,1.053485952147805804e+01,7.550742774590129436e+00,8.069339407961743760e+00,9.114479283159308665e+00,1.003360973877663653e+01,8.639287459638026689e+00,9.693025647169340786e+00,7.521042742087639787e+00,7.364913429343253881e+00,8.238647189131274473e+00,7.574192670869691391e+00,1.024339479101514350e+01,9.891072546183243830e+00,9.782754535791386985e+00,9.455714087395337586e+00
1.659226445509011771e+00,3.680837769033492357e+00,5.015187474114345401e-01,1.001488058491889932e+00,-1.759177768862576485e-01,-9.838637644967769269e-01,2.339977282571524153e+00,1.197384149112202811e+00,1.967483980556774759e+00,5.569396927365160010e-01,-3.281011220752585444e-01,1.575231390653947905e+00,1.518704874821638962e+00,-7.467197912894896206e-02,2.192062323462399487e+00,6.227260762131857641e-01,1.337367654498998082e+00,1.067075171192351180e+00,1.838279583199381451e+00,6.036151904748026098e-01,4.418850484700364234e+00,4.456442199757738365e+00,4.326213592145320419e+00,5.717991988958497807e+00,3.657903085534309540e+00,5.166260806205886347e+00,4.819531533148168734e+00,4.094998559333913768e+00,3.982369040977888908e+00,4.862416162208492487e+00,3.457479521238960185e+00,5.535151480403047941e+00,4.725548524442849896e+00,5.603449159610181418e+00,7.041174905766126813e+00,5.695475660659830908e+00,6.665927171335749080e+00,4.826948003839021339e+00,5.754948193845919491e+00,7.052313736360436458e+00,8.871018878925301721e+00,8.246092027727030427e+00,7.218528083519036187e+00,1.099443002644668610e+01,1.013509871290401065e+01,8.224757961512633386e+00,1.029092086217751145e+01,8.131216767886762398e+00,8.650985105049830537e+00,9.540154417442675339e+00,8.694860618899594940e+00,9.075272377159812720e+00,9.662298395804183926e+00,9.278999770949509340e+00,1.032483569316435812e+01,8.017210214945350799e+00,9.933907320789908013e+00,6.822026976063776615e+00,8.605462045352657796e+00,8.790115328855856447e+00
1.280454532909393484e+00,1.139270296537130633e+00,9.699266027200121876e-01,1.244558225249490002e+00,-1.278426261682286125e-02,1.987605401036372843e+00,6.247273351015379950e-01,3.227374694423662538e-01,1.839541757019590662e+00,-1.545842777218345621e+00,-1.592221744848281162e-01,1.053924167302062509e+00,1.676463848365283837e-03,-2.006133721549139270e-01,3.591533435508565963e-01,2.599017190918676778e+00,1.589130313587481247e+00,1.004597220426934445e+00,1.306556725487237447e+00,2.555279274867039874e+00,3.389341184579431232e+00,6.257894036891140210e+00,4.614583188013394732e+00,5.796527443060395690e+00,6.065762122930953737e+00,5.022726208425113192e+00,4.566693807491547297e+00,5.612881799409943362e+00,4.591133820133451060e+00,5.377998968787904843e+00,3.452792921858506059e+00,7.024246692454035212e+00,4.983526309852075009e+00,4.523980020063063101e+00,5.226036353352164099e+00,3.122715886370181160e+00,5.220040670372014802e+00,3.448135074900117836e+00,5.971541359372792179e+00,7.086424489682915606e+00,7.233198637198658076e+00,9.822127398218562178e+00,9.574332375586553923e+00,9.224512145137751418e+00,9.641000506104312251e+00,7.872059364297591344e+00,1.044380379386208446e+01,1.095294178564063081e+01,7.558301940724404311e+00,8.499809487975952038e+00,9.651036885089776973e+00,1.020250002537365930e+01,8.372884809031702957e+00,8.216622384652826128e+00,9.242773690951068488e+00,9.403679669255515350e+00,8.575459242369319668e+00,7.977196701624556852e+00,8.768477484330059468e+00,7.825572744843402262e+00
9.291890226556652754e-01,1.377982972947116913e+00,-5.573145965519263889e-01,1.280838915831976399e+00,6.599605209713844678e-01,5.208370360183707248e-01,2.175644938758355629e+00,6.876290557868258713e-02,2.095397001147490723e+00,1.666008105798670202e+00,-3.118887120726143714e-01,1.934223256829827875e+00,9.590140963286309939e-01,1.090045522141628309e+00,6.051137150865590897e-01,-1.387920528844379664e-01,1.400836194793289025e+00,1.902970600408460555e+00,1.448005191836677863e+00,1.714967174427675767e+00,5.267411074316839859e+00,4.518073094764909925e+00,4.064989574128354377e+00,4.765427237074129074e+00,4.479298888456621164e+00,6.035111566619992374e+00,4.860875717064515378e+00,2.963442440784388676e+00,4.426224190179623541e+00,5.672802484206513896e+00,4.409279205987981065e+00,5.554908430767786065e+00,5.603575549869564298e+00,3.986833214599383002e+00,4.165452501252394413e+00,3.680528468031823763e+00,4.128422748610105941e+00,3.192951732945501941e+00,3.601483645630872310e+00,4.739501496646951750e+00,1.138714691857349237e+01,8.282036953546088043e+00,6.825614852144783029e+00,1.112730064343907266e+01,8.618148580153228266e+00,8.194713099083040575e+00,9.702747371619114602e+00,7.876820465975816532e+00,9.546193955760418959e+00,9.140842692188389407e+00,9.365420819059268709e+00,9.347079114808920508e+00,1.057422556990012730e+01,7.258865271744134873e+00,8.983327384612611155e+00,8.198024550291368229e+00,1.023036778312382111e+01,7.343878480209133031e+00,9.938738201022609076e+00,1.032839491840251256e+01
8.791509507408111768e-01,-6.851547787398792888e-01,-4.296947646746733795e-01,1.966659942258803806e-01,-5.873196188959741715e-01,-3.170478207509221935e-01,3.855651073660006922e-01,-5.181857670422058693e-01,-4.281037707686761173e-01,1.645659601829793317e+00,-1.365545195975043313e+00,7.933373810790425029e-01,2.796884657159886878e+00,1.783171854967862791e+00,7.325989289358254553e-01,1.670286720311127349e+00,2.133040758640638579e-01,1.256780904890492101e+00,1.200116289237940226e+00,6.951410826835475731e-01,6.108866191278022661e+00,5.133659511333528158e+00,5.056735123961732192e+00,6.103313470131228158e+00,6.481757220060160307e+00,5.508231618687541520e+00,6.179789490118151818e+00,4.516152322218271564e+00,6.232479544949868000e+00,4.977369132667884166e+00,4.139746652267451310e+00,4.803713651476071433e+00,7.142094933599286932e+00,5.063418521699388108e+00,5.566603808133376852e+00,5.702634160697124699e+00,5.835798079424868945e+00,3.891762470971229959e+00,5.990756925112846965e+00,2.869847908553115001e+00,1.071305382677022244e+01,9.144493290072421843e+00,8.570253443716620012e+00,7.015466180294092524e+00,1.015691593932863235e+01,1.013595570047190364e+01,8.663959752745720166e+00,8.754610360272909730e+00,8.205331535591966485e+00,1.047512458766156485e+01,6.697555759563533329e+00,1.249880333163599389e+01,1.138377142455003366e+01,8.924279654493686209e+00,9.029260683385601283e+00,8.640468129964768096e+00,8.787176819974014563e+00,8.837753438329167821e+00,7.418457601785383382e+00,8.779014753504295498e+00
1.376495499969460301e+00,3.671660198793998742e+00,1.696912118439797723e+00,1.218599234691406963e+00,-1.025320509277927172e-02,-1.015979735172631848e-01,-3.460067310600190016e-01,1.381447761790820739e+00,2.942134094645250553e+00,1.383700793426817288e+00,2.172584377014936230e+00,1.041181563732874515e+00,1.892656170096387980e+00,1.834883197812013034e+00,1.117999803222771149e+00,-5.044310074618152395e-01,5.895153661895906616e-01,-1.047754867329266038e+00,9.752132807061624220e-01,2.137677325169001996e+00,3.111306923704189487e+00,4.443889095574617976e+00,6.776588848508083629e+00,7.002808764892174409e+00,5.567457740867779670e+00,3.769455565448839529e+00,5.092444886735339793e+00,4.976948836675941124e+00,3.568158282059417097e+00,7.261459266270433588e+00,6.656686285628460098e+00,5.784339116079555865e+00,4.532239221532647022e+00,3.979371660285863754e+00,3.503564178399449780e+00,4.946856029540849242e+00,5.221524357453734666e+00,5.689781686270962702e+00,5.384141738205276084e+00,5.348223269690226545e+00,8.855709171232252430e+00,9.606533071888854636e+00,9.130396419706062971e+00,9.618868691688861716e+00,8.320149522392320307e+00,9.486871363063343665e+00,8.175349305496892427e+00,8.723763230008000136e+00,8.975640087382842580e+00,9.378157111497278819e+00,8.735677582629561400e+00,9.206317456310932457e+00,1.030764013370910881e+01,9.633311232831882620e+00,9.358363532330084666e+00,9.456597232916799101e+00,7.822231732167805873e+00,1.000188727547552148e+01,1.096408002814403915e+01,9.039305586352375244e+00
2.788137598657536298e-02,1.788860171585062275e+00,3.473372866119814883e-01,1.517823696880097550e+00,5.331478550346546719e-01,1.654189356751870177e+00,2.235333903533406108e+00,4.797380971158526908e-01,-3.695537778102588877e-01,5.442638501376045879e-01,-7.379142626992818421e-02,6.940509557002358942e-01,2.414519852689517521e+00,2.185842747330717817e+00,2.024661803288251960e+00,1.316500984675392338e+00,2.158389497964815718e+00,1.295999751016140289e+00,-7.374041541317930548e-01,1.543727232754588563e+00,3.806267876421065122e+00,5.360865761261972118e+00,5.186715579140900978e+00,4.540406307638301442e+00,4.865139001516862294e+00,5.719740543063339899e+00,6.222446073752489148e+00,3.543247463966837429e+00,5.691570046907844294e+00,6.265807536589150573e+00,3.734887456825745744e+00,4.408311105868348179e+00,4.092908912846005443e+00,5.539769931204579834e+00,3.022987786537147059e+00,5.255113782972042458e+00,6.255583757398033740e+00,4.289508094089330648e+00,4.205627076246435614e+00,6.724385970272130919e+00,1.051138005698758349e+01,8.815146297559950384e+00,1.043763500973867764e+01,9.640740008321568411e+00,6.465167010376433154e+00,8.031902746046604591e+00,9.824400703360220533e+00,9.241720327629666443e+00,9.159109835684207113e+00,9.512987533619527980e+00,6.490434114211339534e+00,7.481814313694501450e+00,8.866525982139391360e+00,6.877423919398822250e+00,9.260801477832243833e+00,8.781613347393726343e+00,8.160501121461509300e+00,9.462300758196754202e+00,9.371503245422358575e+00,9.003366601317036810e+00
6.585719954575164348e-01,2.755808764159611179e+00,2.696948948927976986e+00,2.031622494453968031e+00,1.588761734970739914e+00,9.126460770605441253e-01,3.164432194545047761e+00,8.004397371159155394e-01,2.006014120658325517e+00,-9.217291199408961244e-01,2.210816479240574672e+00,8.031050138115582993e-01,1.005210484218354017e+00,6.059687524826624649e-01,1.214183515678818992e+00,6.940424552767976429e-01,4.537871729242887175e-01,1.847837821704789718e-01,5.162019979179742757e-01,6.314985070373317910e-01,4.661302343699138540e+00,4.443802815214561441e+00,4.692941464406306551e+00,6.620931104922053834e+00,1.390052111660101453e+00,4.096963082199647666e+00,5.718707877023626374e+00,4.155300561771208656e+00,4.984032009948480280e+00,5.167765503695618712e+00,5.153744120687064445e+00,5.125125237282054158e+00,5.131190299270903310e+00,6.012863858468626255e+00,5.289551327028820360e+00,5.109210024069176015e+00,5.813157661031112866e+00,6.268767791839683134e+00,5.574653820087738687e+00,6.849436914479440475e+00,1.041341629846703754e+01,8.163282068793201063e+00,9.651431921062931352e+00,9.290690942120420459e+00,1.060372166876173061e+01,9.673708722581762842e+00,7.838192426188784090e+00,7.974634876891667723e+00,9.703770932058436216e+00,8.867924000743702351e+00,9.244621881616835068e+00,8.583265228875838204e+00,7.168443425938916036e+00,8.572559651348296228e+00,9.608046260639078184e+00,9.593497804317355104e+00,1.096583693668170234e+01,9.483283672919180063e+00,9.247010909111372357e+00,1.041900719954016630e+01
8.208534549013940529e-01,4.239695501195739347e-01,8.861941282110913365e-01,9.757451065019429048e-02,-8.929680563812560923e-01,8.334184865319246294e-01,2.506262206862065467e-01,1.703754343176661079e+00,7.188597025090277537e-01,1.070417450174824481e+00,-2.981528913733224595e-01,-1.148577138717983281e-01,6.944691297388482232e-01,9.862069748809952907e-01,1.312349153552120340e+00,-2.769286033011519876e-01,4.960566628874850670e-01,1.506979661841566287e+00,6.721722733653312520e-02,-2.061680324113062124e-01,5.376047084898271322e+00,2.959773081662049332e+00,5.817287473145215770e+00,5.269319768174677066e+00,4.740868530821847671e+00,4.574794603321035602e+00,4.030063846100570224e+00,5.551629891609591638e+00,4.040639397321490023e+00,4.433452098932436414e+00,4.764076464789775756e+00,6.615600664398539443e+00,5.143055184144017744e+00,3.869024817773505820e+00,3.263138439512500710e+00,4.896735160487369676e+00,3.405233687198772508e+00,5.601395423074807312e+00,5.929967754001450153e+00,5.869567828403040366e+00,6.952391362938676878e+00,1.105635825053476751e+01,9.760766321742531559e+00,9.179586262856814116e+00,9.027649042204696883e+00,8.054110433899815291e+00,9.460930727780128890e+00,9.632832303966182508e+00,9.120850772107381488e+00,8.318515969572960245e+00,1.134678115787585639e+01,7.867387898100631105e+00,8.870058640305236608e+00,8.515744055469991025e+00,1.011759594659057981e+01,9.479590333717197836e+00,7.754950220895039159e+00,9.649442265941011954e+00,1.078808772204988387e+01,6.674992377605134308e+00
1.202778897152254167e+00,-5.714444088521226650e-01,-7.537786472454777176e-02,2.840407682254621591e+00,2.334910257410092616e+00,1.272328988606120426e+00,1.239220927197480560e+00,2.078825615246990388e+00,7.180525855527830625e-02,1.691123212827875921e+00,2.788455437048106500e+00,8.067801866318994319e-01,2.181850806852270175e+00,1.521884886532890002e+00,1.471856033746151704e+00,2.467896410273463736e+00,1.680632007010296913e+00,-8.588799703272718133e-01,-3.157547392884245685e-01,1.501729800129941950e+00,4.951456270760307810e+00,3.910764225938216043e+00,5.704668445914681030e+00,4.479444511904386417e+00,5.513509800522505166e+00,5.433317928188653667e+00,4.552556231538124720e+00,3.792074614118087439e+00,5.258979474149680478e+00,5.857015116240550157e+00,5.297739738092243300e+00,5.882533505478161118e+00,5.357383300672032611e+00,6.233057251425553780e+00,3.894455174685256260e+00,5.473912298460411385e+00,3.273379703290469678e+00,5.069603424126851721e+00,5.185745123581716243e+00,5.877909132855785757e+00,7.134449303557991229e+00,9.133003473509971215e+00,9.844871628839033662e+00,7.764397040271841632e+00,9.257724704768316215e+00,8.358965733489291949e+00,8.665788100075269895e+00,1.103500679889218361e+01,8.221089129975345244e+00,6.727278284623034565e+00,1.112438205131428859e+01,1.115314637445626289e+01,9.585176200527135038e+00,9.498833171861924995e+00,1.050308972206270042e+01,1.011976354466672845e+01,9.475294131423121158e+00,1.078034173508785898e+01,7.476068307140948832e+00,8.310376561620374858e+00
